Data*Kraków - Aleja Krasińskiego (pył zawieszony PM10 [jednostka ug/m3])
2023-08-01 01:00,40.17,
2023-08-01 02:00,42.82,
2023-08-01 03:00,39.42,
2023-08-01 04:00,45.68,
2023-08-01 05:00,47.10,
2023-08-01 06:00,61.04,
2023-08-01 07:00,54.34,
2023-08-01 08:00,52.67,
2023-08-01 09:00,67.73,
2023-08-01 10:00,54.84,
2023-08-01 11:00,49.05,
2023-08-01 12:00,51.31,
2023-08-01 13:00,46.11,
2023-08-01 14:00,37.57,
2023-08-01 15:00,26.98,
2023-08-01 16:00,21.45,
2023-08-01 17:00,21.78,
2023-08-01 18:00,19.75,
2023-08-01 19:00,20.36,
2023-08-01 20:00,23.15,
2023-08-01 21:00,27.04,
2023-08-01 22:00,24.50,
2023-08-01 23:00,23.53,
2023-08-02 00:00,19.92,
2023-08-02 01:00,20.31,
2023-08-02 02:00,19.70,
2023-08-02 03:00,20.15,
2023-08-02 04:00,24.22,
2023-08-02 05:00,36.83,
2023-08-02 06:00,42.47,
2023-08-02 07:00,36.29,
2023-08-02 08:00,36.60,
2023-08-02 09:00,31.16,
2023-08-02 10:00,33.42,
2023-08-02 11:00,32.50,
2023-08-02 12:00,23.90,
2023-08-02 13:00,23.94,
2023-08-02 14:00,19.75,
2023-08-02 15:00,21.36,
2023-08-02 16:00,22.85,
2023-08-02 17:00,21.75,
2023-08-02 18:00,24.89,
2023-08-02 19:00,34.86,
2023-08-02 20:00,38.36,
2023-08-02 21:00,37.91,
2023-08-02 22:00,36.49,
2023-08-02 23:00,30.78,
2023-08-03 00:00,33.12,
2023-08-03 01:00,13.57,
2023-08-03 02:00,12.80,
2023-08-03 03:00,14.91,
2023-08-03 04:00,19.40,
2023-08-03 05:00,20.89,
2023-08-03 06:00,22.93,
2023-08-03 07:00,25.00,
2023-08-03 08:00,30.06,
2023-08-03 09:00,31.50,
2023-08-03 10:00,14.81,
2023-08-03 11:00,19.96,
2023-08-03 12:00,14.71,
2023-08-03 13:00,25.68,
2023-08-03 14:00,33.90,
2023-08-03 15:00,34.48,
2023-08-03 16:00,29.78,
2023-08-03 17:00,25.03,
2023-08-03 18:00,24.34,
2023-08-03 19:00,22.16,
2023-08-03 20:00,21.99,
2023-08-03 21:00,21.34,
2023-08-03 22:00,24.42,
2023-08-03 23:00,21.00,
2023-08-04 00:00,19.24,
