Data*Kraków - Aleja Krasińskiego (pył zawieszony PM10 [jednostka ug/m3])
2023-09-01 01:00,17.05,
2023-09-01 02:00,18.90,
2023-09-01 03:00,17.14,
2023-09-01 04:00,18.17,
2023-09-01 05:00,19.20,
2023-09-01 06:00,23.73,
2023-09-01 07:00,23.88,
2023-09-01 08:00,28.52,
2023-09-01 09:00,23.23,
2023-09-01 10:00,14.74,
2023-09-01 11:00,14.37,
2023-09-01 12:00,14.43,
2023-09-01 13:00,15.52,
2023-09-01 14:00,13.80,
2023-09-01 15:00,14.18,
2023-09-01 16:00,15.14,
2023-09-01 17:00,17.20,
2023-09-01 18:00,16.13,
2023-09-01 19:00,18.96,
2023-09-01 20:00,22.58,
2023-09-01 21:00,25.32,
2023-09-01 22:00,27.53,
2023-09-01 23:00,27.01,
2023-09-02 00:00,19.60,
2023-09-02 01:00,26.60,
2023-09-02 02:00,22.91,
2023-09-02 03:00,18.73,
2023-09-02 04:00,13.43,
2023-09-02 05:00,14.77,
2023-09-02 06:00,14.06,
2023-09-02 07:00,19.27,
2023-09-02 08:00,13.50,
2023-09-02 09:00,13.41,
2023-09-02 10:00,11.23,
2023-09-02 11:00,9.24,
2023-09-02 12:00,21.12,
2023-09-02 13:00,18.14,
2023-09-02 14:00,13.58,
2023-09-02 15:00,13.89,
2023-09-02 16:00,14.47,
2023-09-02 17:00,15.74,
2023-09-02 18:00,18.81,
2023-09-02 19:00,23.59,
2023-09-02 20:00,24.47,
2023-09-02 21:00,27.40,
2023-09-02 22:00,27.66,
2023-09-02 23:00,30.26,
2023-09-03 00:00,28.75,
2023-09-03 01:00,25.02,
2023-09-03 02:00,24.25,
2023-09-03 03:00,25.14,
2023-09-03 04:00,24.75,
2023-09-03 05:00,23.40,
2023-09-03 06:00,21.63,
2023-09-03 07:00,20.30,
2023-09-03 08:00,20.38,
2023-09-03 09:00,19.82,
2023-09-03 10:00,17.64,
2023-09-03 11:00,15.21,
2023-09-03 12:00,17.72,
2023-09-03 13:00,15.02,
2023-09-03 14:00,13.20,
2023-09-03 15:00,16.69,
2023-09-03 16:00,14.16,
2023-09-03 17:00,12.24,
2023-09-03 18:00,12.40,
2023-09-03 19:00,12.99,
2023-09-03 20:00,14.34,
2023-09-03 21:00,16.80,
2023-09-03 22:00,16.27,
2023-09-03 23:00,16.40,
2023-09-04 00:00,16.84,
2023-09-04 01:00,16.58,
2023-09-04 02:00,16.32,
2023-09-04 03:00,17.41,
2023-09-04 04:00,19.08,
2023-09-04 05:00,26.42,
2023-09-04 06:00,28.20,
2023-09-04 07:00,30.67,
2023-09-04 08:00,74.81,
2023-09-04 09:00,29.83,
2023-09-04 10:00,32.51,
2023-09-04 11:00,29.62,
2023-09-04 12:00,34.73,
2023-09-04 13:00,24.13,
2023-09-04 14:00,18.96,
2023-09-04 15:00,15.98,
2023-09-04 16:00,15.78,
2023-09-04 17:00,15.93,
2023-09-04 18:00,15.37,
2023-09-04 19:00,19.36,
2023-09-04 20:00,24.98,
2023-09-04 21:00,24.56,
2023-09-04 22:00,21.79,
2023-09-04 23:00,24.02,
2023-09-05 00:00,21.75,
2023-09-05 01:00,20.29,
2023-09-05 02:00,19.23,
2023-09-05 03:00,18.95,
2023-09-05 04:00,20.02,
2023-09-05 05:00,20.19,
2023-09-05 06:00,24.24,
2023-09-05 07:00,26.40,
2023-09-05 08:00,34.65,
2023-09-05 09:00,35.59,
2023-09-05 10:00,47.70,
2023-09-05 11:00,29.59,
2023-09-05 12:00,13.91,
2023-09-05 13:00,14.17,
2023-09-05 14:00,13.04,
2023-09-05 15:00,13.21,
2023-09-05 16:00,13.89,
2023-09-05 17:00,14.39,
2023-09-05 18:00,17.68,
2023-09-05 19:00,25.36,
2023-09-05 20:00,38.07,
2023-09-05 21:00,39.56,
2023-09-05 22:00,33.31,
2023-09-05 23:00,31.37,
2023-09-06 00:00,25.80,
2023-09-06 01:00,23.42,
2023-09-06 02:00,22.23,
2023-09-06 03:00,20.79,
2023-09-06 04:00,22.06,
2023-09-06 05:00,23.83,
2023-09-06 06:00,25.08,
2023-09-06 07:00,30.69,
2023-09-06 08:00,57.55,
2023-09-06 09:00,60.49,
2023-09-06 10:00,40.03,
2023-09-06 11:00,30.78,
2023-09-06 12:00,22.93,
2023-09-06 13:00,17.54,
2023-09-06 14:00,25.09,
2023-09-06 15:00,23.07,
2023-09-06 16:00,21.71,
2023-09-06 17:00,22.84,
2023-09-06 18:00,23.30,
2023-09-06 19:00,27.71,
2023-09-06 20:00,34.85,
2023-09-06 21:00,34.05,
2023-09-06 22:00,36.22,
2023-09-06 23:00,32.91,
2023-09-07 00:00,28.01,
2023-09-07 01:00,25.77,
2023-09-07 02:00,23.83,
2023-09-07 03:00,23.83,
2023-09-07 04:00,24.79,
2023-09-07 05:00,33.52,
2023-09-07 06:00,38.34,
2023-09-07 07:00,43.57,
2023-09-07 08:00,70.48,
2023-09-07 09:00,74.16,
2023-09-07 10:00,67.31,
2023-09-07 11:00,35.99,
2023-09-07 12:00,28.80,
2023-09-07 13:00,23.73,
2023-09-07 14:00,23.40,
2023-09-07 15:00,25.79,
2023-09-07 16:00,24.58,
2023-09-07 17:00,23.53,
2023-09-07 18:00,28.80,
2023-09-07 19:00,31.94,
2023-09-07 20:00,40.32,
2023-09-07 21:00,47.22,
2023-09-07 22:00,45.29,
