Data*Kraków - Aleja Krasińskiego (pył zawieszony PM10 [jednostka ug/m3])
2023-03-01 01:00,66.32,
2023-03-01 02:00,61.89,
2023-03-01 03:00,52.11,
2023-03-01 04:00,53.70,
2023-03-01 05:00,83.31,
2023-03-01 06:00,73.06,
2023-03-01 07:00,69.41,
2023-03-01 08:00,90.39,
2023-03-01 09:00,109.88,
2023-03-01 10:00,103.14,
2023-03-01 11:00,86.73,
2023-03-01 12:00,76.60,
2023-03-01 13:00,71.33,
2023-03-01 14:00,62.44,
2023-03-01 15:00,59.98,
2023-03-01 16:00,61.72,
2023-03-01 17:00,59.43,
2023-03-01 18:00,60.77,
2023-03-01 19:00,85.74,
2023-03-01 20:00,95.62,
2023-03-01 21:00,83.01,
2023-03-01 22:00,90.85,
2023-03-01 23:00,89.68,
2023-03-02 00:00,81.69,
2023-03-02 01:00,79.14,
2023-03-02 02:00,96.90,
2023-03-02 03:00,82.63,
2023-03-02 04:00,81.29,
2023-03-02 05:00,100.53,
2023-03-02 06:00,101.62,
2023-03-02 07:00,102.89,
2023-03-02 08:00,109.54,
2023-03-02 09:00,132.61,
2023-03-02 10:00,156.09,
2023-03-02 11:00,125.97,
2023-03-02 12:00,83.57,
2023-03-02 13:00,61.85,
2023-03-02 14:00,78.58,
2023-03-02 15:00,74.71,
2023-03-02 16:00,71.59,
2023-03-02 17:00,67.91,
2023-03-02 18:00,71.71,
2023-03-02 19:00,88.67,
2023-03-02 20:00,99.58,
2023-03-02 21:00,90.90,
2023-03-02 22:00,70.00,
2023-03-02 23:00,66.22,
2023-03-03 00:00,70.04,
2023-03-03 01:00,67.45,
2023-03-03 02:00,66.67,
2023-03-03 03:00,63.56,
2023-03-03 04:00,63.26,
2023-03-03 05:00,68.09,
2023-03-03 06:00,84.63,
2023-03-03 07:00,89.44,
2023-03-03 08:00,133.00,
2023-03-03 09:00,171.79,
2023-03-03 10:00,141.02,
2023-03-03 11:00,137.50,
2023-03-03 12:00,128.81,
2023-03-03 13:00,113.50,
2023-03-03 14:00,67.79,
2023-03-03 15:00,61.21,
2023-03-03 16:00,66.95,
2023-03-03 17:00,71.46,
2023-03-03 18:00,66.59,
2023-03-03 19:00,66.25,
2023-03-03 20:00,65.33,
2023-03-03 21:00,58.03,
2023-03-03 22:00,51.12,
2023-03-03 23:00,50.75,
2023-03-04 00:00,54.93,
2023-03-04 01:00,56.01,
2023-03-04 02:00,43.52,
2023-03-04 03:00,39.54,
2023-03-04 04:00,34.22,
2023-03-04 05:00,31.29,
2023-03-04 06:00,36.27,
2023-03-04 07:00,38.84,
2023-03-04 08:00,43.92,
2023-03-04 09:00,61.55,
2023-03-04 10:00,59.31,
2023-03-04 11:00,59.64,
2023-03-04 12:00,57.93,
2023-03-04 13:00,63.08,
2023-03-04 14:00,51.67,
2023-03-04 15:00,48.76,
2023-03-04 16:00,41.62,
2023-03-04 17:00,40.91,
2023-03-04 18:00,42.05,
2023-03-04 19:00,40.56,
2023-03-04 20:00,38.28,
2023-03-04 21:00,43.82,
